'dr_no'	'date_reported'	'date_occ'	'time_occ'	'area'	'area_name'	'rd'	'crime_no'	'crime_desc'	'status'	'status_desc'	'image_no'
130215504	'8th July, 2013'	'3rd July, 2012'	1100	2	'Rampart'	212	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	52
130712021	'3rd July, 2013'	'3rd July, 2012'	1120	7	'Wilshire'	734	997	'TRAFFIC DR #'	'ic'	'Invest Cont'	282
131004504	'11th January, 2013'	'3rd July, 2012'	800	10	'West Valley'	1008	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'ic'	'Invest Cont'	538
132105553	'4th February, 2013'	'3rd July, 2012'	1630	21	'Topanga'	2158	812	'CHILD, CRIME AGAINST'	'ic'	'Invest Cont'	699
130905874	'8th February, 2013'	'2nd July, 2012'	1400	9	'Van Nuys'	909	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	637
130912312	'18th June, 2013'	'2nd July, 2012'	800	9	'Van Nuys'	939	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	107
131314559	'12th July, 2013'	'1st July, 2012'	1200	13	'Newton'	1383	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	784
130110798	'19th April, 2013'	'1st July, 2012'	1	1	'Central'	139	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	-1
130113616	'2nd June, 2013'	'1st July, 2012'	1200	1	'Central'	142	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	309
130204392	'7th January, 2013'	'1st July, 2012'	1200	2	'Rampart'	235	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130305903	'1st February, 2013'	'1st July, 2012'	1200	3	'Southwest'	355	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'ic'	'Invest Cont'	723
130307378	'26th February, 2013'	'1st July, 2012'	1200	3	'Southwest'	377	860	'BATTERY WITH SEXUAL CONTACT'	'ic'	'Invest Cont'	371
130307541	'27th February, 2013'	'1st July, 2012'	1400	3	'Southwest'	362	810	'SEX, UNLAWFUL'	'ic'	'Invest Cont'	610
130404110	'4th January, 2013'	'1st July, 2012'	1400	4	'Hollenbeck'	412	121	'RAPE, FORCIBLE'	'ic'	'Invest Cont'	647
130407942	'11th April, 2013'	'1st July, 2012'	1	4	'Hollenbeck'	491	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	768
130411576	'16th July, 2013'	'1st July, 2012'	1200	4	'Hollenbeck'	456	956	'LETTERS, LEWD'	'ic'	'Invest Cont'	88
130509656	'2nd May, 2013'	'1st July, 2012'	1800	5	'Harbor'	503	230	'ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT'	'ao'	'Adult Other'	554
130516010	'2nd October, 2013'	'1st July, 2012'	800	5	'Harbor'	585	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130519833	'31st December, 2013'	'1st July, 2012'	1200	5	'Harbor'	585	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	972
130605009	'14th January, 2013'	'1st July, 2012'	800	6	'Hollywood'	645	330	'BURGLARY FROM VEHICLE'	'ic'	'Invest Cont'	568
130605250	'18th January, 2013'	'1st July, 2012'	1000	6	'Hollywood'	632	740	'VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)'	'ic'	'Invest Cont'	442
130606884	'11th February, 2013'	'1st July, 2012'	800	6	'Hollywood'	639	956	'LETTERS, LEWD'	'ic'	'Invest Cont'	574
130704916	'23rd January, 2013'	'1st July, 2012'	1200	7	'Wilshire'	785	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	772
130806203	'25th February, 2013'	'1st July, 2012'	1200	8	'West LA'	824	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	681
130808378	'17th April, 2013'	'1st July, 2012'	1200	8	'West LA'	848	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130906508	'23rd February, 2013'	'1st July, 2012'	1200	9	'Van Nuys'	989	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	836
130906509	'23rd February, 2013'	'1st July, 2012'	1200	9	'Van Nuys'	989	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	236
130906675	'27th February, 2013'	'1st July, 2012'	1200	9	'Van Nuys'	919	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	487
130908175	'27th March, 2013'	'1st July, 2012'	600	9	'Van Nuys'	969	442	'SHOPLIFTING - PETTY THEFT ($950 & UNDER)'	'aa'	'Adult Arrest'	6
130910255	'3rd May, 2013'	'1st July, 2012'	1200	9	'Van Nuys'	998	354	'THEFT OF IDENTITY'	'aa'	'Adult Arrest'	297
131006547	'28th February, 2013'	'1st July, 2012'	1	10	'West Valley'	1003	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	-1
131006716	'4th March, 2013'	'1st July, 2012'	1200	10	'West Valley'	1001	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	492
131008338	'9th April, 2013'	'1st July, 2012'	600	10	'West Valley'	1029	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	390
131009472	'6th May, 2013'	'1st July, 2012'	1100	10	'West Valley'	1023	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	713
131104190	'4th January, 2013'	'1st July, 2012'	800	11	'Northeast'	1144	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	491
131105151	'21st January, 2013'	'1st July, 2012'	900	11	'Northeast'	1124	949	'ILLEGAL DUMPING'	'ic'	'Invest Cont'	943
131107317	'9th March, 2013'	'1st July, 2012'	800	11	'Northeast'	1189	310	'BURGLARY'	'ic'	'Invest Cont'	237
131119882	'28th October, 2013'	'1st July, 2012'	1200	11	'Northeast'	1124	812	'CHILD, CRIME AGAINST'	'ao'	'Adult Other'	212
131206307	'4th February, 2013'	'1st July, 2012'	2359	12	'77th Street'	1273	122	'RAPE, ATTEMPTED'	'ic'	'Invest Cont'	-1
131209336	'25th March, 2013'	'1st July, 2012'	1	12	'77th Street'	1233	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'ao'	'Adult Other'	397
131211187	'22nd April, 2013'	'1st July, 2012'	1	12	'77th Street'	1203	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	50
131304432	'8th January, 2013'	'1st July, 2012'	2200	13	'Newton'	1371	812	'CHILD, CRIME AGAINST'	'ic'	'Invest Cont'	69
131404316	'5th January, 2013'	'1st July, 2012'	1000	14	'Pacific'	1465	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	493
131508968	'5th April, 2013'	'1st July, 2012'	1200	15	'N Hollywood'	1532	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	-1
131513618	'28th June, 2013'	'1st July, 2012'	1200	15	'N Hollywood'	1506	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	780
131514800	'19th July, 2013'	'1st July, 2012'	1200	15	'N Hollywood'	1563	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131609711	'24th May, 2013'	'1st July, 2012'	800	16	'Foothill'	1663	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131611300	'1st July, 2013'	'1st July, 2012'	900	16	'Foothill'	1643	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	294
131708093	'26th March, 2013'	'1st July, 2012'	1400	17	'Devonshire'	1737	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	689
131713532	'24th July, 2013'	'1st July, 2012'	1200	17	'Devonshire'	1766	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131715031	'29th August, 2013'	'1st July, 2012'	1200	17	'Devonshire'	1757	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131804104	'3rd January, 2013'	'1st July, 2012'	1200	18	'Southeast'	1846	812	'CHILD, CRIME AGAINST'	'jo'	'Juv Other'	523
131805906	'11th February, 2013'	'1st July, 2012'	5	18	'Southeast'	1835	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	116
131811944	'18th June, 2013'	'1st July, 2012'	1200	18	'Southeast'	1822	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	743
131814214	'8th August, 2013'	'1st July, 2012'	1200	18	'Southeast'	1844	810	'SEX, UNLAWFUL'	'ic'	'Invest Cont'	-1
131818025	'29th October, 2013'	'1st July, 2012'	2100	18	'Southeast'	1827	812	'CHILD, CRIME AGAINST'	'ic'	'Invest Cont'	185
132010827	'23rd May, 2013'	'1st July, 2012'	1200	20	'Olympic'	2036	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'ic'	'Invest Cont'	145
132104117	'7th January, 2013'	'1st July, 2012'	800	21	'Topanga'	2141	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	666
132104517	'11th January, 2013'	'1st July, 2012'	700	21	'Topanga'	2103	956	'LETTERS, LEWD'	'ic'	'Invest Cont'	248
132111611	'18th June, 2013'	'1st July, 2012'	800	21	'Topanga'	2126	812	'CHILD, CRIME AGAINST'	'aa'	'Adult Arrest'	257
132113512	'2nd August, 2013'	'1st July, 2012'	1	21	'Topanga'	2104	310	'BURGLARY'	'ic'	'Invest Cont'	935
132113909	'9th August, 2013'	'1st July, 2012'	1200	21	'Topanga'	2102	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	154
130410471	'19th June, 2013'	'30th June, 2012'	800	4	'Hollenbeck'	471	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	944
130913049	'3rd July, 2013'	'30th June, 2012'	800	9	'Van Nuys'	969	740	'VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)'	'ic'	'Invest Cont'	595
131216206	'30th June, 2013'	'30th June, 2012'	125	12	'77th Street'	1259	740	'VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)'	'aa'	'Adult Arrest'	-1
131216272	'1st July, 2013'	'30th June, 2012'	1	12	'77th Street'	1268	624	'BATTERY - SIMPLE ASSAULT'	'ao'	'Adult Other'	587
131610967	'24th June, 2013'	'30th June, 2012'	1030	16	'Foothill'	1641	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	551
132008309	'1st April, 2013'	'30th June, 2012'	1200	20	'Olympic'	2046	812	'CHILD, CRIME AGAINST'	'ic'	'Invest Cont'	524
130505251	'29th January, 2013'	'29th June, 2012'	1840	5	'Harbor'	558	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	18
131216076	'27th June, 2013'	'29th June, 2012'	1820	12	'77th Street'	1218	230	'ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT'	'ao'	'Adult Other'	263
131305373	'25th January, 2013'	'29th June, 2012'	1100	13	'Newton'	1385	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	991
131809990	'8th May, 2013'	'29th June, 2012'	600	18	'Southeast'	1841	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	998
130115295	'28th June, 2013'	'28th June, 2012'	300	1	'Central'	155	930	'CRIMINAL THREATS - NO WEAPON DISPLAYED'	'ic'	'Invest Cont'	567
131010265	'24th May, 2013'	'28th June, 2012'	800	10	'West Valley'	1001	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	591
131408461	'9th March, 2013'	'28th June, 2012'	900	14	'Pacific'	1476	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131804568	'12th January, 2013'	'28th June, 2012'	1315	18	'Southeast'	1824	888	'TRESPASSING'	'ic'	'Invest Cont'	523
131812356	'28th June, 2013'	'28th June, 2012'	5	18	'Southeast'	1822	626	'SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT'	'ic'	'Invest Cont'	734
130715308	'19th September, 2013'	'27th June, 2012'	1000	7	'Wilshire'	722	651	'DOCUMENT WORTHLESS ($200.01 & OVER)'	'ic'	'Invest Cont'	-1
130809659	'21st May, 2013'	'27th June, 2012'	5	8	'West LA'	889	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	797
131007531	'21st March, 2013'	'27th June, 2012'	1	10	'West Valley'	1012	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	717
131221517	'20th September, 2013'	'27th June, 2012'	1200	12	'77th Street'	1211	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	177
131413958	'22nd May, 2013'	'27th June, 2012'	800	14	'Pacific'	1427	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	90
131907478	'28th February, 2013'	'27th June, 2012'	1000	19	'Mission'	1918	812	'CHILD, CRIME AGAINST'	'jo'	'Juv Other'	-1
130411404	'11th July, 2013'	'26th June, 2012'	1	4	'Hollenbeck'	448	624	'BATTERY - SIMPLE ASSAULT'	'ic'	'Invest Cont'	858
130604623	'8th January, 2013'	'26th June, 2012'	1	6	'Hollywood'	642	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	496
132007104	'8th March, 2013'	'26th June, 2012'	1933	20	'Olympic'	2017	439	'FALSE POLICE REPORT'	'ao'	'Adult Other'	396
132010277	'13th May, 2013'	'26th June, 2012'	900	20	'Olympic'	2049	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130117822	'7th August, 2013'	'25th June, 2012'	1200	1	'Central'	152	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	124
130306089	'4th February, 2013'	'25th June, 2012'	1200	3	'Southwest'	392	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131006482	'26th February, 2013'	'25th June, 2012'	1000	10	'West Valley'	1033	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	328
131604590	'16th January, 2013'	'25th June, 2012'	1400	16	'Foothill'	1601	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	548
131908021	'9th March, 2013'	'25th June, 2012'	800	19	'Mission'	1983	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	-1
131418346	'15th July, 2013'	'24th June, 2012'	1000	14	'Pacific'	1413	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	859
130617298	'9th July, 2013'	'23rd June, 2012'	1400	6	'Hollywood'	669	121	'RAPE, FORCIBLE'	'ao'	'Adult Other'	706
131511397	'21st May, 2013'	'23rd June, 2012'	1250	15	'N Hollywood'	1543	946	'OTHER MISCELLANEOUS CRIME'	'ic'	'Invest Cont'	822
130105636	'29th January, 2013'	'22nd June, 2012'	1000	1	'Central'	153	662	'BUNCO, GRAND THEFT'	'aa'	'Adult Arrest'	-1
131206312	'5th February, 2013'	'22nd June, 2012'	2030	12	'77th Street'	1241	210	'ROBBERY'	'ic'	'Invest Cont'	230
131209003	'20th March, 2013'	'22nd June, 2012'	1200	12	'77th Street'	1268	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	387
131215768	'23rd June, 2013'	'22nd June, 2012'	1	12	'77th Street'	1207	230	'ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT'	'ic'	'Invest Cont'	871
131924985	'22nd December, 2013'	'22nd June, 2012'	1500	19	'Mission'	1925	121	'RAPE, FORCIBLE'	'ao'	'Adult Other'	836
130510926	'6th June, 2013'	'21st June, 2012'	1	5	'Harbor'	517	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	336
131215678	'22nd June, 2013'	'21st June, 2012'	1720	12	'77th Street'	1251	761	'BRANDISH WEAPON'	'ic'	'Invest Cont'	550
131215735	'23rd June, 2013'	'21st June, 2012'	1800	12	'77th Street'	1215	626	'SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT'	'ao'	'Adult Other'	28
131513389	'24th June, 2013'	'21st June, 2012'	1230	15	'N Hollywood'	1511	997	'TRAFFIC DR #'	'ic'	'Invest Cont'	-1
130510921	'6th June, 2013'	'20th June, 2012'	1000	5	'Harbor'	581	662	'BUNCO, GRAND THEFT'	'ic'	'Invest Cont'	632
131219914	'26th August, 2013'	'20th June, 2012'	600	12	'77th Street'	1252	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	224
131616072	'29th October, 2013'	'20th June, 2012'	1	16	'Foothill'	1612	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	778
130120933	'25th September, 2013'	'19th June, 2012'	1200	1	'Central'	152	651	'DOCUMENT WORTHLESS ($200.01 & OVER)'	'ic'	'Invest Cont'	686
130805858	'15th February, 2013'	'19th June, 2012'	5	8	'West LA'	855	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	603
131006938	'8th March, 2013'	'19th June, 2012'	1	10	'West Valley'	1017	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	579
132006197	'17th February, 2013'	'19th June, 2012'	800	20	'Olympic'	2034	626	'SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT'	'ao'	'Adult Other'	303
132106578	'27th February, 2013'	'19th June, 2012'	800	21	'Topanga'	2155	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	828
130314949	'18th June, 2013'	'18th June, 2012'	1	3	'Southwest'	375	745	'VANDALISM - MISDEAMEANOR ($399 OR UNDER)'	'ic'	'Invest Cont'	-1
131514529	'16th July, 2013'	'18th June, 2012'	2100	15	'N Hollywood'	1526	812	'CHILD, CRIME AGAINST'	'ao'	'Adult Other'	186
131706364	'21st February, 2013'	'18th June, 2012'	1200	17	'Devonshire'	1785	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	-1
130704587	'15th January, 2013'	'17th June, 2012'	1	7	'Wilshire'	745	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	667
131410083	'2nd April, 2013'	'16th June, 2012'	900	14	'Pacific'	1471	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	776
130306168	'6th February, 2013'	'16th June, 2012'	1655	3	'Southwest'	378	997	'TRAFFIC DR #'	'ao'	'Adult Other'	-1
130511390	'16th June, 2013'	'16th June, 2012'	2015	5	'Harbor'	503	812	'CHILD, CRIME AGAINST'	'ja'	'Juv Arrest'	730
131505636	'1st February, 2013'	'16th June, 2012'	2300	15	'N Hollywood'	1553	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	556
130205274	'22nd January, 2013'	'15th June, 2012'	800	2	'Rampart'	205	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	648
130615910	'18th June, 2013'	'15th June, 2012'	1	6	'Hollywood'	645	956	'LETTERS, LEWD'	'aa'	'Adult Arrest'	824
130627095	'24th December, 2013'	'15th June, 2012'	1730	6	'Hollywood'	646	624	'BATTERY - SIMPLE ASSAULT'	'ic'	'Invest Cont'	608
130706033	'20th February, 2013'	'15th June, 2012'	1200	7	'Wilshire'	721	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	762
130708887	'24th April, 2013'	'15th June, 2012'	800	7	'Wilshire'	782	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	816
130817086	'26th November, 2013'	'15th June, 2012'	5	8	'West LA'	884	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	-1
130918056	'7th October, 2013'	'15th June, 2012'	1900	9	'Van Nuys'	989	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	181
131007457	'20th March, 2013'	'15th June, 2012'	1200	10	'West Valley'	1015	812	'CHILD, CRIME AGAINST'	'ao'	'Adult Other'	151
131504609	'12th January, 2013'	'15th June, 2012'	1200	15	'N Hollywood'	1562	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'aa'	'Adult Arrest'	-1
131506641	'21st February, 2013'	'15th June, 2012'	830	15	'N Hollywood'	1555	330	'BURGLARY FROM VEHICLE'	'ic'	'Invest Cont'	65
131508203	'21st March, 2013'	'15th June, 2012'	1200	15	'N Hollywood'	1503	956	'LETTERS, LEWD'	'ic'	'Invest Cont'	365
131508278	'23rd March, 2013'	'15th June, 2012'	1200	15	'N Hollywood'	1538	956	'LETTERS, LEWD'	'ao'	'Adult Other'	371
131606778	'11th March, 2013'	'15th June, 2012'	900	16	'Foothill'	1611	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	651
131819182	'22nd November, 2013'	'15th June, 2012'	1200	18	'Southeast'	1824	940	'EXTORTION'	'ic'	'Invest Cont'	347
132110214	'22nd April, 2013'	'15th June, 2012'	1500	21	'Topanga'	2146	810	'SEX, UNLAWFUL'	'ao'	'Adult Other'	380
132113070	'8th July, 2013'	'15th June, 2012'	1500	21	'Topanga'	2128	812	'CHILD, CRIME AGAINST'	'ic'	'Invest Cont'	861
130206223	'7th February, 2013'	'14th June, 2012'	1	2	'Rampart'	249	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'aa'	'Adult Arrest'	426
130506131	'20th February, 2013'	'13th June, 2012'	1200	5	'Harbor'	581	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	778
130615718	'15th June, 2013'	'13th June, 2012'	1300	6	'Hollywood'	659	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130705261	'1st February, 2013'	'13th June, 2012'	2200	7	'Wilshire'	706	997	'TRAFFIC DR #'	'ic'	'Invest Cont'	-1
131015277	'19th September, 2013'	'13th June, 2012'	1000	10	'West Valley'	1089	651	'DOCUMENT WORTHLESS ($200.01 & OVER)'	'ic'	'Invest Cont'	-1
131512828	'14th June, 2013'	'13th June, 2012'	2000	15	'N Hollywood'	1591	330	'BURGLARY FROM VEHICLE'	'ic'	'Invest Cont'	-1
131610596	'14th June, 2013'	'13th June, 2012'	600	16	'Foothill'	1617	330	'BURGLARY FROM VEHICLE'	'ic'	'Invest Cont'	2
132018972	'12th November, 2013'	'13th June, 2012'	1200	20	'Olympic'	2033	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130120934	'25th September, 2013'	'12th June, 2012'	1200	1	'Central'	152	651	'DOCUMENT WORTHLESS ($200.01 & OVER)'	'ic'	'Invest Cont'	634
130613317	'10th May, 2013'	'12th June, 2012'	1830	6	'Hollywood'	646	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'aa'	'Adult Arrest'	761
130908496	'3rd April, 2013'	'12th June, 2012'	1300	9	'Van Nuys'	932	420	'THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)'	'ic'	'Invest Cont'	292
131414950	'4th June, 2013'	'12th June, 2012'	1200	14	'Pacific'	1459	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	171
131605925	'18th February, 2013'	'12th June, 2012'	1500	16	'Foothill'	1641	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	752
131808046	'30th March, 2013'	'12th June, 2012'	1200	18	'Southeast'	1824	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	369
131907005	'20th February, 2013'	'12th June, 2012'	1500	19	'Mission'	1989	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	645
132110565	'28th May, 2013'	'12th June, 2012'	1200	21	'Topanga'	2172	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	924
130205669	'16th January, 2013'	'11th June, 2012'	1200	2	'Rampart'	256	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	745
130705990	'22nd January, 2013'	'11th June, 2012'	1100	7	'Wilshire'	765	946	'OTHER MISCELLANEOUS CRIME'	'aa'	'Adult Arrest'	635
131011273	'16th June, 2013'	'11th June, 2012'	1200	10	'West Valley'	1035	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	14
131012894	'25th July, 2013'	'11th June, 2012'	900	10	'West Valley'	1039	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	595
131908137	'11th March, 2013'	'11th June, 2012'	1440	19	'Mission'	1909	821	'SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH'	'ao'	'Adult Other'	259
130310657	'16th April, 2013'	'10th June, 2012'	1500	3	'Southwest'	341	420	'THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)'	'ic'	'Invest Cont'	875
130908909	'10th April, 2013'	'10th June, 2012'	1900	9	'Van Nuys'	933	810	'SEX, UNLAWFUL'	'ao'	'Adult Other'	992
131215928	'25th June, 2013'	'10th June, 2012'	1400	12	'77th Street'	1252	310	'BURGLARY'	'ao'	'Adult Other'	842
131218994	'12th August, 2013'	'10th June, 2012'	1	12	'77th Street'	1268	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	844
131900563	'31st January, 2013'	'10th June, 2012'	200	19	'Mission'	1988	812	'CHILD, CRIME AGAINST'	'ao'	'Adult Other'	651
132111552	'10th June, 2013'	'10th June, 2012'	1200	21	'Topanga'	2134	886	'DISTURBING THE PEACE'	'ao'	'Adult Other'	552
132115980	'10th September, 2013'	'10th June, 2012'	30	21	'Topanga'	2145	121	'RAPE, FORCIBLE'	'aa'	'Adult Arrest'	428
130615486	'12th June, 2013'	'9th June, 2012'	1200	6	'Hollywood'	646	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	363
131205877	'29th January, 2013'	'9th June, 2012'	1200	12	'77th Street'	1283	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	607
131909503	'3rd April, 2013'	'9th June, 2012'	1300	19	'Mission'	1981	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	676
132109109	'26th April, 2013'	'9th June, 2012'	1200	21	'Topanga'	2125	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
130704835	'21st January, 2013'	'8th June, 2012'	1200	7	'Wilshire'	762	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	311
131404724	'10th January, 2013'	'8th June, 2012'	800	14	'Pacific'	1453	310	'BURGLARY'	'ic'	'Invest Cont'	-1
131424457	'8th October, 2013'	'8th June, 2012'	600	14	'Pacific'	1489	740	'VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)'	'ic'	'Invest Cont'	948
130112425	'15th May, 2013'	'7th June, 2012'	1	1	'Central'	155	946	'OTHER MISCELLANEOUS CRIME'	'aa'	'Adult Arrest'	-1
130605089	'15th January, 2013'	'7th June, 2012'	1200	6	'Hollywood'	631	888	'TRESPASSING'	'ao'	'Adult Other'	859
130617038	'5th July, 2013'	'7th June, 2012'	1200	6	'Hollywood'	666	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	-1
131204446	'7th January, 2013'	'7th June, 2012'	1200	12	'77th Street'	1203	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	690
131214668	'8th June, 2013'	'7th June, 2012'	2355	12	'77th Street'	1241	210	'ROBBERY'	'ic'	'Invest Cont'	559
